"Country.Name" "Country.Code" "Indicator.Name" "Indicator.Code" "X1960" "X1961" "X1962" "X1963" "X1964" "X1965" "X1966" "X1967" "X1968" "X1969" "X1970" "X1971" "X1972" "X1973" "X1974" "X1975" "X1976" "X1977" "X1978" "X1979" "X1980" "X1981" "X1982" "X1983" "X1984" "X1985" "X1986" "X1987" "X1988" "X1989" "X1990" "X1991" "X1992" "X1993" "X1994" "X1995" "X1996" "X1997" "X1998" "X1999" "X2000" "X2001" "X2002" "X2003" "X2004" "X2005" "X2006" "X2007" "X2008" "X2009" "X2010" "X2011" "X2012" "X2013" "X2014" "lon" "lat"
"233" "Indonesia" "IDN" "Mortality rate, under-5 (per 1,000 live births)" "SH.DYN.MORT" 222.4 216.5 210.7 205.1 199.5 193.9 188.2 182.5 176.8 171.1 165.6 160.3 155.1 150.1 145.3 140.8 136.5 132.4 128.5 124.8 121.1 117.5 113.9 110.3 106.7 103.1 99.5 95.9 92.2 88.4 84.7 80.9 77.1 73.6 70.1 66.7 63.6 60.5 57.6 54.9 52.3 49.8 47.6 45.4 49.3 41.4 39.6 37.9 36.2 34.7 33.1 31.7 30.4 29.3 28.2 120 -5
"238" "Iraq" "IRQ" "Mortality rate, under-5 (per 1,000 live births)" "SH.DYN.MORT" 195.7 184.5 174.2 164.6 155.8 147.7 140.1 133.2 126.7 120.6 115 109.7 104.7 99.8 95.2 90.8 86.8 83 79.5 76.3 73.3 70.6 68 65.7 63.6 61.6 59.7 58.1 56.6 55.3 54.1 53 51.9 51 50 49.1 48.2 47.4 46.5 45.6 44.7 43.8 43 42.3 41.5 40.7 39.9 39.1 38.3 37.5 36.6 35.7 34.8 33.9 32.9 44 33
"241" "Ireland" "IRL" "Mortality rate, under-5 (per 1,000 live births)" "SH.DYN.MORT" 35.3 33.9 32.5 31.3 30.1 28.6 27 25.5 24.1 23 22.2 21.7 21.4 21.1 20.6 20 19.1 18 16.8 15.5 14.3 13.3 12.4 11.7 11.1 10.7 10.4 10.1 9.9 9.6 9.2 8.6 8.1 7.7 7.4 7.3 7.3 7.3 7.3 7.3 7.1 6.9 6.5 6.1 5.6 5.2 4.9 4.6 4.5 4.3 4.2 4.1 4 3.8 3.7 -8 53
"246" "Italy" "ITA" "Mortality rate, under-5 (per 1,000 live births)" "SH.DYN.MORT" 52 49.8 47.6 45.4 43.1 41.1 39.3 37.8 36.4 35.1 33.6 31.8 29.8 27.6 25.3 23.1 21.1 19.5 18.1 17 16.1 15.2 14.3 13.5 12.7 12 11.3 10.8 10.4 10 9.7 9.3 8.9 8.5 8 7.5 7 6.6 6.2 5.9 5.5 5.2 5 4.7 4.5 4.4 4.3 4.2 4.1 4.1 4 3.9 3.8 3.7 3.6 12.83333 42.83333
"249" "Jamaica" "JAM" "Mortality rate, under-5 (per 1,000 live births)" "SH.DYN.MORT" 84.4 80.8 77.5 74.5 71.8 69.2 66.8 64.5 62.3 60 57.8 55.5 53.3 51.2 49.3 47.6 46 44.5 43.1 41.9 40.7 39.5 38.4 37.3 36.3 35.3 34.3 33.3 32.4 31.5 30.6 29.6 28.7 27.8 26.9 26 25.1 24.3 23.4 22.7 22 21.4 20.9 20.4 20 19.7 19.5 19.2 18.9 18.5 18.1 17.6 17.2 16.7 16.2 -77.5 18.25
"252" "Japan" "JPN" "Mortality rate, under-5 (per 1,000 live births)" "SH.DYN.MORT" 39.7 36.2 32.8 29.7 27 24.6 22.6 21 19.6 18.5 17.5 16.5 15.7 14.9 14.1 13.3 12.5 11.8 11.1 10.5 9.9 9.3 8.8 8.3 7.9 7.5 7.1 6.8 6.6 6.4 6.3 6.2 6.1 6 5.9 5.7 5.5 5.2 5 4.7 4.5 4.3 4.1 4 3.9 3.7 3.6 3.5 3.4 3.3 3.2 3.4 3 2.9 2.8 139.75309 35.68536
"255" "Jordan" "JOR" "Mortality rate, under-5 (per 1,000 live births)" "SH.DYN.MORT" 156.4 147.3 138.8 131 123.8 117.1 110.9 105.1 99.7 94.7 90.1 85.7 81.6 77.7 74.1 70.6 67.3 64.2 61.3 58.5 55.9 53.4 51 48.7 46.6 44.6 42.7 40.9 39.3 37.9 36.6 35.4 34.3 33.3 32.4 31.5 30.7 29.9 29.1 28.4 27.7 26.9 26.2 25.5 24.8 24.1 23.4 22.7 22.1 21.5 20.8 20.2 19.6 19 18.5 36 31
"260" "Kenya" "KEN" "Mortality rate, under-5 (per 1,000 live births)" "SH.DYN.MORT" 199.2 190.6 183.1 176.7 171.2 166.6 162.6 159 155.5 152 148.3 144.7 141 137.2 133.1 129 124.8 120.5 116.3 112.4 108.7 105.3 102.3 99.8 97.9 96.8 96.3 96.7 97.9 99.8 102.3 105.2 108.2 111.1 113.4 114.8 115.4 114.9 113.4 111 107.9 104.1 99.9 95.4 90.6 85.5 80.7 76.1 70.1 65.8 62.1 58.5 55.6 53.4 51.3 38 1
"267" "Korea, Rep." "KOR" "Mortality rate, under-5 (per 1,000 live births)" "SH.DYN.MORT" 112.9 106.5 100.8 95.1 89.5 83.8 77.8 71.7 65.4 59 52.8 46.8 41.2 35.9 31.2 27.1 23.5 20.4 17.9 15.9 14.3 13.1 12.2 11.4 10.7 10 9.3 8.6 8 7.5 7.1 6.8 6.4 6.1 5.8 5.5 5.3 5.3 5.5 5.8 6.1 6.4 6.5 6.4 6 5.6 5.2 4.8 4.5 4.3 4.1 4 3.8 3.7 3.6 103.86056 13.36179
"270" "Kuwait" "KWT" "Mortality rate, under-5 (per 1,000 live births)" "SH.DYN.MORT" 146.9 136.6 126.9 117.9 109.1 101.1 93.7 87 81.1 75.8 70.9 66.5 62.3 58.4 54.8 51.4 48.2 45.1 42.1 39.1 36.1 33.2 30.2 27.4 25 23.1 21.7 20.6 19.6 18.8 17.9 19.9 16.3 15.7 15.2 14.7 14.2 13.8 13.3 12.9 12.7 12.5 12.3 12.1 11.9 11.7 11.6 11.5 11.3 11.1 10.8 10.3 9.9 9.4 9 47.75 29.5
"277" "Latin America & Caribbean (all income levels)" "LCN" "Mortality rate, under-5 (per 1,000 live births)" "SH.DYN.MORT" 168.912622397852 164.323495345908 160.016842511638 147.27913559028 143.617199221662 139.589831929465 136.101289421178 132.713412566354 129.28132316931 123.178978937166 119.90570549263 116.51690916815 113.071744587978 109.727459524308 106.388103146116 103.011478623072 99.553461637401 95.9484370319592 92.2981843465672 88.5155505816736 84.7496114758239 80.9671398411085 77.2989890400243 73.8049631741567 70.5306803298246 67.4505788000915 64.5426834338579 61.7563638058351 59.1469433330931 56.6671764213281 54.2525928461131 51.8772095996089 49.5144112224886 47.1758915962966 44.8383282681077 42.5313293082215 40.2709138156597 38.0685257239623 36.29887273126 34.1607001223587 32.0278942068932 30.2913665803098 28.6711156931293 27.2267151627408 25.9223944211062 24.6993167545417 23.6600483032035 22.7578489990877 21.9268274831754 21.1771188895686 23.6645943163129 19.8668561873523 19.3010543850789 18.7790512101583 18.3528821758256 -80.490408 36.522172
"280" "Latin America & Caribbean (developing only)" "LAC" "Mortality rate, under-5 (per 1,000 live births)" "SH.DYN.MORT" 176.8 172.2 167.8 152.5 148.6 144.4 140.9 137.6 134.2 130.8 127.2 123.5 119.6 115.9 112.3 108.9 105.5 102.2 98.8 95.1 91.4 87.5 83.6 79.7 76.1 72.8 69.6 66.5 63.7 61 58.4 55.9 53.3 50.8 48.2 45.7 43.2 40.7 38.8 36.1 34 32.1 30.3 28.7 27.3 26 24.9 24 23.1 22.3 25.7 20.9 20.3 19.7 19.2 -80.490408 36.522172
"287" "Lebanon" "LBN" "Mortality rate, under-5 (per 1,000 live births)" "SH.DYN.MORT" 77.4 75.1 72.9 70.9 69.1 67.6 66.3 65.2 64.2 63.4 62.7 61.9 61.2 60.5 59.6 58.6 57.4 56 54.5 52.9 51.2 49.4 47.5 45.6 43.6 41.6 39.6 37.7 35.9 34.1 32.5 31 29.6 28.3 27 25.8 24.6 23.5 22.3 21.2 20 18.8 17.6 16.4 15.2 14.1 13 12.1 11.3 10.7 10.1 9.7 9.3 8.9 8.6 35.83333 33.83333
"290" "Lesotho" "LSO" "Mortality rate, under-5 (per 1,000 live births)" "SH.DYN.MORT" 191.9 190.4 189.7 189.4 189.1 188.5 187.4 185.5 182.8 179.3 175.2 170.9 166.3 161.4 156.3 150.8 144.9 138.7 132.5 126.4 120.5 114.9 109.6 105 100.9 97.4 94.4 92.1 90.2 88.9 88.1 87.9 88.7 90.8 94.3 98.9 103.7 107.9 111.4 114.3 116.8 118.6 120.4 122 123 123.4 123.2 119.3 116.5 106.5 100.7 96.8 94.1 93.6 92 28.25 -29.5
"293" "Liberia" "LBR" "Mortality rate, under-5 (per 1,000 live births)" "SH.DYN.MORT" 316.3 316.4 315.4 314 311.7 308.8 305.6 301.4 296.8 291.6 286.3 281.2 276.2 271.3 266.1 261.2 256.8 252.3 248.4 244.6 241.1 238 235.6 234 233.7 235 237.8 242.1 246.9 251.5 255 256.7 255.4 251.6 245.5 237.4 227.7 217.1 205.8 193.9 181.8 169.7 157.6 145.9 134.8 124.7 115.7 107.8 100.9 94.7 89.3 84.5 80.3 76.3 72.9 -9.5 6.5
"296" "Libya" "LBY" "Mortality rate, under-5 (per 1,000 live births)" "SH.DYN.MORT" 281.5 263.4 246.7 230.7 215.2 200.6 186.6 173.2 160.5 148.7 137.8 127.6 118.3 109.9 102.3 95.5 89.4 84 79.1 74.8 70.8 67.2 63.7 60.5 57.3 54.4 51.6 48.9 46.3 43.9 41.6 39.5 37.6 35.9 34.4 33.1 31.9 30.8 29.9 29 28.1 27.3 26.5 25.5 24.4 23.1 21.7 20.2 18.8 17.6 16.6 17.6 15.1 14.5 13.9 17 28
"301" "Lower middle income" "LMC" "Mortality rate, under-5 (per 1,000 live births)" "SH.DYN.MORT" 241.4 236.2 231.2 227.8 224.7 220.3 216.2 212.2 207.8 204 200.2 193.8 189.7 185.5 181.2 176.5 172.1 167.7 163.5 158.8 154.6 150.4 146.4 142.6 138.9 135.4 132 128.7 125.6 122.5 119.5 116.7 114.1 111.5 108.9 106.3 103.8 101.2 98.5 95.6 92.6 89.5 86.3 83.2 80.6 77.1 74.3 71.6 69.4 66.4 63.9 61.4 59 56.8 54.7 NA NA
"306" "Low & middle income" "LMY" "Mortality rate, under-5 (per 1,000 live births)" "SH.DYN.MORT" 231.5 228.1 223.3 216.1 213.9 209.9 206.5 203.2 198.2 171.2 167.1 162.4 158.8 155.3 151.7 148.8 145.6 142.4 139.3 136.3 133 129.6 125.9 122.4 118.5 114.9 111.7 108.6 105.9 103.6 101.8 100.2 99.1 98.3 97.6 96.3 94.9 93.1 90.7 88 85.2 82.3 79.2 76.2 73.4 70.3 67.5 64.9 62.7 60 58 55.3 53 50.8 48.9 -112.94053 40.78549
"319" "Malaysia" "MYS" "Mortality rate, under-5 (per 1,000 live births)" "SH.DYN.MORT" 92.8 87.7 82.9 78.5 74.5 70.8 67.3 64.2 61.3 58.5 55.8 53.1 50.5 47.8 45.1 42.5 39.9 37.4 35 32.7 30.5 28.5 26.6 24.8 23.2 21.8 20.5 19.4 18.3 17.4 16.6 15.8 15.1 14.4 13.9 13.3 12.9 12.4 11.8 11 10.2 9.4 8.9 8.5 8.3 8.2 8.1 8 8 8 8 7.9 7.7 7.5 7.2 112.5 2.5
"326" "Malta" "MLT" "Mortality rate, under-5 (per 1,000 live births)" "SH.DYN.MORT" 40.7 39.1 37.7 36.5 35.4 34.3 33.1 31.8 30.5 29.2 27.8 26.5 25.1 23.9 22.6 21.4 20.3 19.3 18.4 17.6 16.9 16.3 15.7 15.1 14.5 13.9 13.3 12.7 12.2 11.7 11.3 10.9 10.5 10.2 9.8 9.4 9.1 8.7 8.4 8.1 7.8 7.5 7.3 7.2 7 7 6.9 6.8 6.8 6.8 6.7 6.7 6.7 6.6 6.5 14.43333 35.91667
"329" "Marshall Islands" "MHL" "Mortality rate, under-5 (per 1,000 live births)" "SH.DYN.MORT" 129 123.7 118.6 114 109.4 105 101.1 97.3 93.7 90.5 87.5 84.7 82.4 80.4 78.7 77.3 76 74.7 73.5 72.1 70.5 68.8 66.9 64.9 62.8 60.7 58.7 56.6 54.5 52.4 50.3 48.3 46.4 44.8 43.4 42.5 41.9 41.6 41.5 41.5 41.4 41.3 41.1 40.7 40.4 40.2 39.9 39.7 39.5 39.3 39.1 38.8 38.3 37.8 37 171.236 7.113
"330" "Mauritania" "MRT" "Mortality rate, under-5 (per 1,000 live births)" "SH.DYN.MORT" 255.9 249 242 235.2 228.5 222 215.5 208.8 202.6 197.5 193.9 191.5 190.2 189.3 188 185.5 182 178 173.4 168.6 164.1 159.5 154.9 150 144.8 139.2 133.7 128.6 124.3 120.7 118.1 116.2 114.9 114.3 113.9 113.8 113.9 113.9 113.9 113.6 113.5 113.1 112.9 112.4 111.4 109.8 107.9 105.5 103 100.4 97.8 95.4 92.7 90.2 87.5 -12 20
"333" "Mauritius" "MUS" "Mortality rate, under-5 (per 1,000 live births)" "SH.DYN.MORT" 102.1 98.6 93.4 87 83.6 86.4 92.7 96.1 92.7 86.9 82.9 81 79.4 76.9 72.3 65.2 57.4 50.8 46.2 42.9 40.3 37.7 34.7 31.3 28.9 28.4 29 28.8 27.1 24.9 23.1 21.8 21.2 21.2 21.6 22.2 22.7 22.6 21.6 20.2 18.6 17.1 16.1 15.6 15.6 15.7 15.9 16 15.8 15.5 15.2 14.9 14.6 14.3 13.9 57.58333 -20.3
"342" "Middle East & North Africa (developing only)" "MNA" "Mortality rate, under-5 (per 1,000 live births)" "SH.DYN.MORT" 259.5 252.3 245.7 248.9 240.9 233.8 227.4 221.6 216.3 211.1 205.8 197.3 190.9 184.1 177 168.8 161.1 153.1 145 136.8 128.5 120.2 111.8 103.8 96.3 89.7 83.9 79 74.9 71.4 68.4 65.8 63.3 61 58.7 56.5 54.2 51.9 49.5 47.3 45.2 43.2 41.4 39.7 38.1 36.5 34.9 33.4 31.9 30.5 29.3 28.2 27.3 26.4 25.4 35.85869 33.13906
"345" "Middle income" "MIC" "Mortality rate, under-5 (per 1,000 live births)" "SH.DYN.MORT" 224.9 219.8 215.1 206.9 204.8 200.4 196.5 192.7 188 161.5 157.3 152.6 148.6 144.9 141.1 137.5 134.1 130.8 127.7 124.3 121.1 117.7 114.1 110.5 106.7 103.4 100.2 97.2 94.5 92.2 90.2 88.6 87.3 86.3 85.3 84 82.6 80.7 78.4 75.8 73.3 70.7 68.1 65.5 63.2 60.5 58.1 56 54.3 52 49.9 48 46 44.1 42.3 NA NA
"354" "Morocco" "MAR" "Mortality rate, under-5 (per 1,000 live births)" "SH.DYN.MORT" 239.4 234.5 229.6 224.5 219.3 214.1 208.7 203.4 198.1 193.2 188.7 184.4 180.4 176.1 171.4 166.2 160.4 154.1 147.4 140.6 133.8 127.2 120.8 114.6 108.6 103 97.7 92.7 88.1 84 80.1 76.5 73 69.7 66.4 63.3 60.3 57.5 54.8 52.3 50 47.9 45.8 43.9 42.1 40.4 38.8 37.3 35.8 34.5 33.1 31.9 30.7 29.7 28.6 -5 32
"363" "Nepal" "NPL" "Mortality rate, under-5 (per 1,000 live births)" "SH.DYN.MORT" 327.1 323 318.1 312.6 306.5 300 293.1 286.3 279.8 273.6 267.6 261.8 256.2 250.8 245.3 239.8 234.2 228.3 222.2 215.8 209.4 202.9 196.3 189.8 183.2 176.5 169.5 162.3 155.1 147.9 140.7 133.6 126.7 120 113.7 107.7 101.8 96.3 90.8 85.6 80.6 75.9 71.5 67.4 63.5 60 56.6 53.6 50.7 48 45.4 43.1 40.9 39 37.4 84 28
"366" "Netherlands" "NLD" "Mortality rate, under-5 (per 1,000 live births)" "SH.DYN.MORT" 20.8 20.3 19.7 19.3 18.8 18.3 17.9 17.4 16.9 16.4 15.8 15.3 14.7 14.1 13.6 13.1 12.6 12.1 11.6 11.2 10.9 10.6 10.4 10.2 9.9 9.7 9.5 9.2 8.9 8.6 8.3 8 7.7 7.4 7.1 6.9 6.7 6.5 6.4 6.3 6.2 6.1 5.9 5.7 5.6 5.4 5.2 5 4.8 4.6 4.4 4.3 4.2 4 3.9 5.75 52.5
"371" "New Zealand" "NZL" "Mortality rate, under-5 (per 1,000 live births)" "SH.DYN.MORT" 27.9 26.8 25.8 24.7 23.8 23.1 22.5 22 21.6 21.2 20.8 20.3 19.9 19.4 18.9 18.3 17.7 17.1 16.6 16.1 15.6 15.2 14.8 14.5 14.2 13.8 13.4 12.9 12.4 11.8 11.2 10.6 10 9.5 9.1 8.7 8.4 8.1 7.8 7.6 7.4 7.2 7 6.9 6.7 6.6 6.5 6.4 6.4 6.3 6.2 6.1 6 5.9 5.8 174 -42
"374" "Nicaragua" "NIC" "Mortality rate, under-5 (per 1,000 live births)" "SH.DYN.MORT" 199.3 197 194.8 192.5 190 187.6 184.9 182 178.8 175.2 171.4 167.2 162.4 157.1 151.1 144.7 137.8 130.5 123.2 116 109.1 102.7 96.8 91.5 86.8 82.7 78.9 75.6 72.6 69.7 66.9 64 61.2 58.3 55.5 52.7 50 47.4 50.3 42.5 40.3 38.3 36.4 34.7 33.2 31.7 30.4 29.2 28.1 27.1 26.1 25.2 24.4 23.5 22.8 -85 13
"381" "North America" "NAC" "Mortality rate, under-5 (per 1,000 live births)" "SH.DYN.MORT" 30.3423813379246 29.7045976807216 29.0561992579914 28.4072489035468 27.7485274280304 27.1 26.3618008160034 25.6337423209229 24.8060340040437 23.9971179571334 23.1785456823595 22.2688357133832 21.3492525657163 20.448185036129 19.5374880170785 18.626819545575 17.7164732374468 16.9066624704622 16.0975373001539 15.3795963619613 14.762590428127 14.155856905201 13.6495262678363 13.1433075965317 12.7370088378157 12.4303716850107 12.1320946218376 11.9242842998606 11.6249018978946 11.3340510564464 10.9431735956796 10.6437838716941 10.2538205707079 9.86452637414318 9.57586085281771 9.27926502457502 8.99171958270803 8.70422004218331 8.51636992683276 8.42005759780809 8.23076942582189 8.14032363751756 8.048774895486 7.94870365569387 7.94774876659395 7.85366206812981 7.75125626326403 7.64836523712767 7.54523235263495 7.35036817106091 7.24756472984833 7.04521576949474 6.94344793049609 6.75110068426821 6.55072198826404 -81.10204 33.61571
"384" "Norway" "NOR" "Mortality rate, under-5 (per 1,000 live births)" "SH.DYN.MORT" 22.6 22.1 21.5 21 20.4 19.7 19 18.2 17.5 16.9 16.2 15.6 15 14.3 13.6 12.9 12.2 11.5 10.9 10.4 10.1 9.9 9.9 10 10.1 10.2 10.3 10.1 9.8 9.3 8.7 7.9 7.2 6.6 6.1 5.7 5.4 5.2 5.1 5 4.9 4.7 4.5 4.4 4.2 4 3.9 3.7 3.5 3.4 3.2 3.1 3 2.8 2.7 10 62
"387" "OECD members" "OED" "Mortality rate, under-5 (per 1,000 live births)" "SH.DYN.MORT" 63.4826900137016 60.9156939707766 58.5661453457506 64.5297582326511 62.5517336042355 60.6672066403317 58.9433011480893 57.360837265784 53.8917429222636 52.5475906880775 51.1778448015137 49.720884177317 48.1844692197112 46.6492285061186 45.0314397912781 43.4724366288878 41.8337147088351 40.1301257896854 38.365200671968 36.603035515906 34.8761471014708 32.9554214731067 31.3268079093733 29.7948416864561 28.3883313999283 27.0803692894291 25.8505520420326 24.7084433260847 23.5805161518161 22.4869371240239 21.3998005373637 20.3571038044563 19.3475157556793 18.3779418965434 17.4777092862115 16.5855537566191 15.7560524162514 14.9608833504476 14.2305854152024 13.5519733187192 12.8805253850274 12.2599059591644 11.653454169073 11.1083339804698 10.6181498460489 10.1540466087803 9.75723608667523 9.40045355022646 9.06772809823316 8.73094540562212 8.42168284289299 8.09825393799798 7.78146073445139 7.46646122981121 7.15804586623151 NA NA
"394" "Pacific island small states" "PSS" "Mortality rate, under-5 (per 1,000 live births)" "SH.DYN.MORT" 104.928656439584 100.828308150183 97.1715154950869 98.1157426054122 94.4371964956195 91.1413671753348 87.9642529448233 84.8950274369567 81.9775642594859 79.2153016392449 76.5047700221305 73.8576029411765 71.3578584611835 68.9397855832981 66.5603119058772 64.1922493749496 61.7398898793917 59.252893471142 56.7723587192882 54.2752611620795 51.9161236103441 50.2412257437122 48.3730748260746 46.7607813511763 44.6104660936008 43.20569548014 41.8828923660503 40.6756265486391 39.4391246134118 38.3404111004641 37.2308693943986 36.1883143974669 35.2430873952074 34.366829322391 33.6396803450946 33.0380876156832 32.4956596839397 32.5051788074607 31.5207428466618 31.0382728038993 30.5478544110381 30.1119995616598 29.735452955324 29.5229560319767 29.4535482702409 29.3956628507457 29.4436993553499 29.4388258971088 29.3789424561152 29.7348126480511 29.0095800100596 28.6745593662796 28.320634662621 27.8357984625426 27.2706079420279 NA NA
"397" "Pakistan" "PAK" "Mortality rate, under-5 (per 1,000 live births)" "SH.DYN.MORT" 261.9 251.6 241.9 232.7 224.3 216.7 209.8 203.8 198.3 193.3 188.8 184.7 181 177.7 174.6 172 169.6 167.3 165.3 163.4 161.5 159.6 157.7 155.6 153.4 151.1 148.7 146.2 143.6 141.1 138.6 136 133.5 131 128.3 125.7 123 120.3 117.6 114.9 112.3 109.8 107.5 105.3 103.2 101.2 99.3 97.4 95.5 93.7 91.8 89.9 87.8 85.6 83.3 70 30
"400" "Panama" "PAN" "Mortality rate, under-5 (per 1,000 live births)" "SH.DYN.MORT" 92.1 89.5 86.8 84.2 81.8 79.6 77.4 75.2 72.9 70.5 67.7 64.7 61.6 58.6 55.7 53.3 51.2 49.3 47.7 46.1 44.6 43 41.4 39.8 38.2 36.7 35.4 34.1 32.9 31.9 30.9 30.1 29.4 28.9 28.4 28.1 27.7 27.4 27 26.5 26 25.4 24.8 24.1 23.5 22.9 22.3 21.7 21 20.5 19.8 19.2 18.7 18.1 17.6 -80 9
"403" "Papua New Guinea" "PNG" "Mortality rate, under-5 (per 1,000 live births)" "SH.DYN.MORT" 200.2 194 188 182.1 176.3 170.6 165 159.7 154.4 149.3 144.4 139.8 135.4 131.2 127.2 123.5 119.9 116.6 113.6 110.7 108.1 105.6 103.2 101.1 99 97.2 95.5 93.9 92.4 90.9 89.4 88 86.6 85.3 84.1 83 82 81 80.2 79.3 78.5 77.7 77 76.1 75.2 74.2 72.9 71.5 69.7 67.9 66.1 64.3 62.5 60.9 59.1 147 -6
"406" "Paraguay" "PRY" "Mortality rate, under-5 (per 1,000 live births)" "SH.DYN.MORT" 85.3 84.3 83.4 82.7 82 81.3 80.6 80.1 79.4 78.7 78 77.1 76.1 75.1 73.8 72.5 71.1 69.6 68 66.4 64.7 62.9 61 59.1 57.2 55.3 53.5 51.7 49.9 48.2 46.5 44.9 43.3 41.9 40.5 39.2 37.9 36.8 35.7 34.6 33.5 32.5 31.5 30.4 29.4 28.4 27.5 26.6 25.7 24.9 24.1 23.3 22.6 21.9 21.2 -57.99639 -22.99333
"409" "Peru" "PER" "Mortality rate, under-5 (per 1,000 live births)" "SH.DYN.MORT" 227.4 220.7 213.8 206.6 199.4 192.3 185.6 179.5 173.9 168.8 163.8 159 154.2 149.5 144.9 140.5 136.7 133.3 130.4 127.7 124.9 121.8 118.3 114.1 109.3 104.2 98.8 93.5 88.6 84 79.7 75.4 71 66.5 62 57.5 53.2 49.1 45.3 41.8 38.6 35.8 33.3 31.1 29.1 27.4 25.9 24.5 23.2 22.1 21 20 19.1 18.3 17.5 -76 -10
"412" "Philippines" "PHL" "Mortality rate, under-5 (per 1,000 live births)" "SH.DYN.MORT" 106 102.4 99.5 96.8 94.6 92.4 90.4 88.5 86.7 85.2 84 83.1 82.6 82.3 82.1 82.1 82 81.8 81.5 80.9 80.1 79.3 78.4 77.3 75.9 74 71.6 68.6 65.2 61.7 58.2 54.9 52.1 49.5 47.4 45.6 44 42.7 41.6 40.6 39.7 38.9 38.1 37.3 36.5 35.7 34.9 34.2 33.4 32.6 31.9 31.2 30.4 29.6 28.8 122 13
"415" "Poland" "POL" "Mortality rate, under-5 (per 1,000 live births)" "SH.DYN.MORT" 64.7 59.4 55.6 52.5 49.3 45.9 42.6 40.2 38.8 37.7 36.3 34.5 32.5 30.4 28.7 27.7 27.1 26.4 25.5 24.6 23.9 23.3 22.7 22 21.2 20.3 19.5 18.9 18.4 17.9 17.3 16.8 16.4 16 15.5 14.5 13.3 12 10.8 9.9 9.3 8.8 8.4 8.1 7.8 7.6 7.3 7 6.7 6.2 5.8 5.5 5.3 5.2 5.2 20 52
"418" "Portugal" "PRT" "Mortality rate, under-5 (per 1,000 live births)" "SH.DYN.MORT" 114.6 110.3 104.3 97.6 91 85.2 80.8 77.7 75.1 72 68.2 63.4 58 52.6 47.8 43.5 39.5 35.6 32.3 29.7 27.6 25.8 24.2 22.8 21.6 20.4 19.3 18.2 17 15.9 14.7 13.6 12.5 11.4 10.5 9.7 9.1 8.6 8.2 7.7 7.2 6.7 6.1 5.6 5.1 4.7 4.4 4.2 4.1 4 3.9 3.8 3.8 3.8 3.7 -8.13057 39.6945
"429" "Rwanda" "RWA" "Mortality rate, under-5 (per 1,000 live births)" "SH.DYN.MORT" 216 211.3 207.9 206 205.3 205.7 207.1 209 211.7 215 218.7 222.6 227 232.4 238.8 244.9 249.4 250.4 245.2 233.6 218.2 201.6 186.5 174.4 166 160.1 155.3 151.6 149.4 149.3 151.8 157.3 165.9 185.4 299.6 268.3 203.3 223 234 200.6 183.8 170.2 154.7 139.4 124.4 110.7 98.6 87.8 78.3 70.6 64.1 57.7 52.1 47.8 44.3 30 -2
"438" "Senegal" "SEN" "Mortality rate, under-5 (per 1,000 live births)" "SH.DYN.MORT" 303.3 302.5 302.4 302.3 302.2 301.6 300.4 299 297 294.4 290.5 285.4 278.9 271.1 262.2 252.4 241.8 231.3 221.6 212.8 205.2 198.6 192.5 186.5 179.9 172.6 164.5 156.6 149.6 144.1 140.4 138.7 138.5 139.3 140.6 142.1 143.2 143.4 142.4 139.7 134.9 128.4 120.7 112.5 104.2 96.2 88.8 82 75.8 70.1 64.8 60 55.9 52.5 49.7 -14 14
"441" "Seychelles" "SYC" "Mortality rate, under-5 (per 1,000 live births)" "SH.DYN.MORT" 102.6 100.5 98.4 96.1 93.4 90.6 87.5 84 80.1 76.1 71.9 67.7 63.4 59.2 54.8 50.4 45.8 41.5 37.4 33.6 30.4 27.6 25.3 23.4 21.8 20.5 19.5 18.6 17.8 17.1 16.5 16 15.5 15.1 14.7 14.5 14.3 14.2 14.2 14.2 14.3 14.3 14.3 14.3 14.3 14.2 14.2 14.2 14.2 14.2 14.2 14.2 14.2 14 13.8 55.66667 -4.58333
"444" "Sierra Leone" "SLE" "Mortality rate, under-5 (per 1,000 live births)" "SH.DYN.MORT" 396 390.3 384.7 378.7 372.6 366.2 359.8 353.4 346.6 340.5 334.6 329 323.6 318.4 313.4 308.7 304.2 299.8 295.7 291.5 287.6 284 280.9 277.9 275.2 272.8 270.5 268.2 266.7 265.2 264.3 263.4 262.6 261.5 259.9 257.5 254.4 250.5 246 241.1 235.8 229.9 223.9 217.4 210.8 203.7 196.2 188 179.1 169.9 160.2 150.6 141.6 133.4 126.4 -11.5 8.5
"447" "Singapore" "SGP" "Mortality rate, under-5 (per 1,000 live births)" "SH.DYN.MORT" 47.8 43.8 40.5 38.2 36.5 35 33.6 32 30.3 28.7 27.4 26.1 24.3 22 19.7 17.6 16 15.2 15.1 15.2 14.8 14.1 13.2 12.3 11.6 10.9 10.4 9.8 9.2 8.4 7.7 6.9 6.3 5.8 5.4 5.2 5 4.8 4.6 4.3 4 3.7 3.4 3.2 3 2.9 2.9 2.9 2.8 2.8 2.8 2.8 2.8 2.8 2.8 103.8 1.36667
